DIV,WD,County,Station Name,Data Source,DWR Abbrev,USGS Station ID,Station Status,Station Type,Date Time,Variable,Stage,Amount,Units,Flag,More Information,Location,UTM x,UTM y,Location Accuracy
2,11,CHAFFEE,BOSS LAKE RESERVOIR OUTLET,Upper Arkansas Water Conservancy District (Data Provider),BLKRSOCO,22C,Active,Stream,10/15/2018 08:30:00 AM,DISCHRG,,0.05,CFS,,http://resources.uawcd.com/dcs_siteinfo.php#22C,"(38.559107, -106.319227)",385058,4268677,
2,11,CHAFFEE,CHALK CREEK AT NATHROP,Co. Division of Water Resources,CHCRNACO,07091015,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,2.99,3.47,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CHCRNACO&MTYPE=DISCHRG,"(38.733582, -106.159486)",399175,4287854,
2,11,CHAFFEE,CLEAR CREEK ABOVE CLEAR CREEK RESERVOIR,Co. Division of Water Resources,CCACCRCO,07086500,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,2.81,15,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CCACCRCO&MTYPE=DISCHRG,"(39.01829, -106.27761)",389397.2,4319582.5,
2,11,CHAFFEE,CLEAR CREEK BELOW CLEAR CREEK RESERVOIR,Co. Division of Water Resources,CCBCCRCO,,Active,Stream,04/10/2019 02:15:00 PM,DISCHRG,0.82,17.1,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CCBCCRCO&MTYPE=DISCHRG,"(39.022147, -106.242586)",392415,4319946,
2,11,CHAFFEE,CLEAR CREEK RESERVOIR,Co. Division of Water Resources,CLRRESCO,,Active,Reservoir,04/10/2019 02:45:00 PM,STORAGE,8871.01,7629,AF,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CLRRESCO&MTYPE=STORAGE,"(39.022161, -106.243787)",392330.6,4319971,User supplied
2,11,CHAFFEE,COTTONWOOD CREEK BELOW HOT SPRINGS,Upper Arkansas Water Conservancy District (Data Provider),COCRHSCO,5c,Active,Stream,09/30/2018 12:00:00 AM,DISCHRG,,3.19,CFS,,http://resources.uawcd.com/dcs_siteinfo.php#5c,"(38.812489, -106.222154)",393891,4296678,
2,11,CHAFFEE,COTTONWOOD CREEK NEAR BUENA VISTA,Co. Division of Water Resources,COCRBVCO,07089250,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,2.16,12.7,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=COCRBVCO&MTYPE=DISCHRG,"(38.837407, -106.12294)",402671,4299122,GPS
2,11,CHAFFEE,COTTONWOOD LAKE RESERVOIR,Upper Arkansas Water Conservancy District (Data Provider),COTRESCO,3C,Active,Reservoir,09/30/2018 12:00:00 AM,STORAGE,,3.19,AF,,http://resources.uawcd.com/dcs_siteinfo.php#3C,"(38.781464, -106.277668)",389023,4293301,
2,11,CHAFFEE,GRAY'S CREEK BELOW O'HAVER RESERVOIR,Upper Arkansas Water Conservancy District (Data Provider),GYCROHCO,16C,Active,Stream,10/15/2018 08:00:00 AM,DISCHRG,,0.81,CFS,,http://resources.uawcd.com/dcs_siteinfo.php#16C,"(38.42529, -106.148458)",399752,4253628,
2,11,CHAFFEE,MIDDLE COTTONWOOD CREEK BELOW RAINBOW LAKE,Upper Arkansas Water Conservancy District (Data Provider),MCWCRLCO,18C,Active,Stream,09/30/2018 12:00:00 AM,DISCHRG,,3.19,CFS,,http://resources.uawcd.com/dcs_siteinfo.php#18C,"(38.810961, -106.263257)",390320,4296557,
2,11,CHAFFEE,NORTH FORK RESERVOIR ON N. FORK OF S. ARKANSAS RIVER,Upper Arkansas Water Conservancy District (Data Provider),NSARESCO,1C,Active,Reservoir,10/15/2018 08:00:00 AM,STORAGE,,520,AF,,http://resources.uawcd.com/dcs_siteinfo.php#1C,"(38.610538, -106.320651)",385016,4274386,
2,11,CHAFFEE,NORTH FORK RESERVOIR OUTLET,Upper Arkansas Water Conservancy District (Data Provider),NSARSOCO,21C,Active,Stream,10/15/2018 08:00:00 AM,DISCHRG,,1.84,CFS,,http://resources.uawcd.com/dcs_siteinfo.php#21C,"(38.610538, -106.320651)",385016,4274386,
2,11,CHAFFEE,NORTH FORK SOUTH ARKANSAS RIVER,Upper Arkansas Water Conservancy District (Data Provider),NFSOAKCO,6C,Active,Stream,09/30/2018 12:00:00 AM,DISCHRG,,3.19,CFS,,http://resources.uawcd.com/dcs_siteinfo.php#6C,"(38.555876, -106.196416)",395754,4268172,
2,11,CHAFFEE,O'HAVER RESERVOIR,Upper Arkansas Water Conservancy District (Data Provider),OHVRRSCO,12C,Active,Reservoir,10/15/2018 08:00:00 AM,STORAGE,,188,AF,,http://resources.uawcd.com/dcs_siteinfo.php#12C,"(38.425994, -106.146545)",399920,4253704,
2,11,CHAFFEE,PINE CREEK AT MOUTH,Co. Division of Water Resources,PINMOUCO,,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,0.74,3.57,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=PINMOUCO&MTYPE=DISCHRG,"(39.002312, -106.231084)",393400,4317754,
2,11,CHAFFEE,PONCHA CREEK AT PONCHA SPRINGS,Upper Arkansas Water Conservancy District (Data Provider),PNCKPSCO,10C,Active,Stream,10/15/2018 08:00:00 AM,DISCHRG,,3.38,CFS,,http://resources.uawcd.com/dcs_siteinfo.php#10C,"(38.484856, -106.085301)",405343,4260171,
2,11,CHAFFEE,PUEBLO WEST COMBINED AUGMENTATION STATION NEAR WILLOWDALE HEADGATE,Co. Division of Water Resources,PWWDASCO,,"No gage height recorded, gage is closed for winter, seasonal site",Stream,04/10/2019 02:30:00 PM,DISCHRG,-2.19,0,CFS,Ssn,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=PWWDASCO&MTYPE=DISCHRG,"(38.736941, -106.14906)",400132,4288212,
2,11,CHAFFEE,PUEBLO WEST PIONEER (BROWN) AUGMENTATION STATION,Co. Division of Water Resources,PWPBASCO,,Gage temporarily anavailable,Stream,04/10/2019 02:15:00 PM,DISCHRG,-1.67,-999,CFS,na,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=PWPBASCO&MTYPE=DISCHRG,,402949,4282246,
2,11,CHAFFEE,RAINBOW LAKE RESERVOIR,Upper Arkansas Water Conservancy District (Data Provider),RBLRESCO,4C,Active,Reservoir,10/15/2018 08:15:00 AM,STORAGE,,66,AF,,http://resources.uawcd.com/dcs_siteinfo.php#4C,"(38.810812, -106.31993)",385399,4296610,
2,11,CHAFFEE,SOUTH ARKANSAS ABOVE NEWBY BORING DITCH,Upper Arkansas Water Conservancy District (Data Provider),SOAKNBCO,35,Active,Diversion,10/15/2018 08:45:00 AM,DISCHRG,,8.22,CFS,,http://resources.uawcd.com/dcs_siteinfo.php#35,,402424,4264154,
2,11,CHAFFEE,SOUTH ARKANSAS BELOW TENNASSE DITCH,Co. Division of Water Resources,SOAKTECO,,Active,Stream,04/10/2019 02:15:00 PM,DISCHRG,3.11,43.8,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=SOAKTECO&MTYPE=DISCHRG,"(38.522189, -106.011824)",411798.2,4264239.5,
2,11,CHAFFEE,SOUTH ARKANSAS RIVER BELOW GARFIELD,Upper Arkansas Water Conservancy District (Data Provider),SOARGRCO,9C,Active,Stream,10/15/2018 08:00:00 AM,DISCHRG,,49.9,CFS,,http://resources.uawcd.com/dcs_siteinfo.php#9C,"(38.549412, -106.256853)",390478,4267525,
2,11,CHAFFEE,SOUTH COTTONWOOD CREEK BELOW COTTONWOOD RESERVOIR,Upper Arkansas Water Conservancy District (Data Provider),SOCWCRCO,19C,Active,Stream,09/30/2018 12:00:00 AM,DISCHRG,,3.19,CFS,,http://resources.uawcd.com/dcs_siteinfo.php#19C,"(38.781453, -106.277046)",389077,4293299,
2,11,EAGLE,COLUMBINE DITCH NEAR FREMONT PASS,Co. Division of Water Resources,COLDITCO,09061500,"No gage height recorded, gage is closed for winter, seasonal site",Diversion,04/10/2019 02:30:00 PM,DISCHRG,-0.3,0,CFS,Ssn,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=COLDITCO&MTYPE=DISCHRG,"(39.374153, -106.227803)",394243,4359017,
2,11,EAGLE,EWING DITCH AT TENNESSEE PASS,Co. Division of Water Resources,EWIDITCO,09062000,"No gage height recorded, gage is closed for winter, seasonal site",Diversion,04/10/2019 02:30:00 PM,DISCHRG,-3.25,0,CFS,Ssn,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=EWIDITCO&MTYPE=DISCHRG,"(39.361705, -106.306559)",387439.7,4357729.5,
2,11,EAGLE,WURTZ DITCH NEAR TENNESSEE PASS,Co. Division of Water Resources,WURDITCO,09062500,"No gage height recorded, gage is closed for winter, seasonal site",Diversion,04/10/2019 02:30:00 PM,DISCHRG,-2.01,0,CFS,Ssn,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=WURDITCO&MTYPE=DISCHRG,"(39.354617, -106.352828)",383441.9,4357001.5,
2,11,EAGLE,WURTZ EXTENSION,Co. Division of Water Resources,WUREXTCO,,"No gage height recorded, gage is closed for winter, seasonal site",Diversion,04/10/2019 02:45:00 PM,DISCHRG,0,0.02,CFS,Ssn,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=WUREXTCO&MTYPE=DISCHRG,"(39.39471, -106.353361)",383462,4361453,
2,11,LAKE,"ARKANSAS RIVER BELOW EMPIRE GULCH NEAR MALTA, CO",U.S. Geological Survey (Data Provider),ARKEMPCO,07083710,Active,Stream,09/11/2018 03:00:00 PM,DISCHRG,,40.3,CFS,,http://waterdata.usgs.gov/nwis/uv?07083710,"(39.16388, -106.320024)",385958.8,4335792.5,User supplied
2,11,LAKE,"ARKANSAS RIVER NEAR LEADVILLE, CO.",U.S. Geological Survey (Data Provider),ARKLEACO,07081200,Active,Stream,11/08/2018 09:15:00 AM,DISCHRG,,62.8,CFS,,http://waterdata.usgs.gov/nwis/uv?07081200,"(39.249, -106.348111)",383672.7,4345274.9,GPS
2,11,LAKE,BUSK-IVANHOE TUNNEL,Co. Division of Water Resources,BUSTUNCO,09077500,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,0.13,0.69,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=BUSTUNCO&MTYPE=DISCHRG,"(39.248273, -106.470582)",373104.1,4345358,User supplied
2,11,LAKE,CHARLES H. BOUSTEAD TUNNEL,Co. Division of Water Resources,BOUTUNCO,09077160,Active,Diversion,04/10/2019 02:15:00 PM,DISCHRG,0.13,2.21,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=BOUTUNCO&MTYPE=DISCHRG,"(39.277492, -106.436808)",376130,4348586,User supplied
2,11,LAKE,DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR   ,U.S. Geological Survey (Data Provider),DINTUNCO,391504106225200,Active,Stream,09/30/1999 12:00:00 AM,DISCHRG,,,,,http://waterdata.usgs.gov/nwis/uv?391504106225200,"(39.251111, -106.381111)",380828.7,4345552.1,GPS
2,11,LAKE,"EF ARKANSAS R AT US HIWAY 24, NR LEADVILLE, CO.",U.S. Geological Survey (Data Provider),ARKEFOCO,07079300,Active,Stream,04/10/2019 02:15:00 PM,DISCHRG,,14.4,CFS,,http://waterdata.usgs.gov/nwis/uv?07079300,"(39.272489, -106.306413)",387308.6,4347829,User supplied
2,11,LAKE,"HALFMOON CREEK NEAR MALTA, CO.",U.S. Geological Survey (Data Provider),HALMALCO,07083000,Active,Stream,11/08/2018 08:30:00 AM,DISCHRG,,5.57,CFS,,http://waterdata.usgs.gov/nwis/uv?07083000,"(39.172213, -106.389193)",379997,4336806.5,User supplied
2,11,LAKE,HOMESTAKE TUNNEL,Co. Division of Water Resources,HOMTUNCO,09063700,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,2.71,250,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=HOMTUNCO&MTYPE=DISCHRG,"(39.280925, -106.441133)",375751,4348900,User supplied
2,11,LAKE,LAKE CREEK ABOVE TWIN LAKES RESERVOIR,Co. Division of Water Resources,LAKATLCO,07084500,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,2.03,22.5,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=LAKATLCO&MTYPE=DISCHRG,"(39.063019, -106.407634)",378201,4324716,User supplied
2,11,LAKE,LAKE CREEK BELOW TWIN LAKES RESERVOIR,Co. Division of Water Resources,LAKBTLCO,,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,2.71,577,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=LAKBTLCO&MTYPE=DISCHRG,"(39.076673, -106.3011)",386658,4326039,User supplied
2,11,LAKE,LAKE FORK CREEK ABOVE TURQUOISE,Co. Division of Water Resources,LKCTURCO,,"No gage height recorded, gage is closed for winter, seasonal site",Stream,04/10/2019 02:30:00 PM,DISCHRG,-1.26,0,CFS,Ssn,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=LKCTURCO&MTYPE=DISCHRG,"(39.281705, -106.441416)",375679.5,4349028,User supplied
2,11,LAKE,LAKE FORK CREEK BELOW SUGAR LOAF DAM NEAR LEADVILLE,Co. Division of Water Resources,LFCBSLCO,07082500,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,0.44,10,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=LFCBSLCO&MTYPE=DISCHRG,"(39.251193, -106.374653)",381386.6,4345552,User supplied
2,11,LAKE,"MOUNT ELBERT FOREBAY, CO",Bureau of Reclamation  (Station cooperator),MTELFBCO,,Active,Reservoir,04/10/2019 02:15:00 PM,STORAGE,9639.43,9458,AF,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=MTELFBCO&MTYPE=STORAGE,"(39.102221, -106.353333)",382979.1,4328992,
2,11,LAKE,TURQUOISE LAKE AT SUGARLOAF DAM NEAR LEADVILLE CO,Bureau of Reclamation  (Station cooperator),TURQLACO,,Active,Reservoir,04/10/2019 02:00:00 PM,STORAGE,9816.66,47475,AF,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=TURQLACO&MTYPE=STORAGE,"(39.252777, -106.374282)",381420.8,4345728,
2,11,LAKE,"TWIN LAKES RESERVOIR, CO",Bureau of Reclamation  (Station cooperator),TWIRESCO,,Active,Reservoir,04/10/2019 02:00:00 PM,STORAGE,9178.69,91259,AF,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=TWIRESCO&MTYPE=STORAGE,"(39.080276, -106.313888)",386354.7,4326506.5,
2,11,LAKE,TWIN LAKES TUNNEL,Co. Division of Water Resources,TWITUNCO,09073000,Active,Diversion,04/10/2019 02:15:00 PM,DISCHRG,0.07,0.66,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=TWITUNCO&MTYPE=DISCHRG,"(39.08195, -106.540881)",366749,4327030,User supplied
2,11,SAGUACHE,LARKSPUR DITCH AT MARSHALL PASS,Co. Division of Water Resources,LARDITCO,,"No gage height recorded, gage is closed for winter, seasonal site",Diversion,04/10/2019 02:45:00 PM,DISCHRG,-0.82,0,CFS,Ssn,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=LARDITCO&MTYPE=DISCHRG,"(38.393562, -106.249191)",390935,4250226,User supplied
2,12,FREMONT,ARKANSAS RIVER AT CANON CITY,Co. Division of Water Resources,ARKCANCO,07096000,Active,Stream,04/10/2019 02:15:00 PM,DISCHRG,6.42,905,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=ARKCANCO&MTYPE=DISCHRG,"(38.433712, -105.258495)",477439.7,4253969,
2,12,FREMONT,ARKANSAS RIVER AT PARKDALE,U.S. Geological Survey (Data Provider),ARKPARCO,07094500,Active,Stream,04/10/2019 02:45:00 PM,DISCHRG,,985,CFS,,http://waterdata.usgs.gov/nwis/uv?07094500,"(38.487219, -105.373604)",467416.7,4259941.3,User supplied
2,12,FREMONT,ARKANSAS RIVER AT PORTLAND,Co. Division of Water Resources,ARKPORCO,07097000,Active,Stream,04/10/2019 02:15:00 PM,DISCHRG,2.59,865,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=ARKPORCO&MTYPE=DISCHRG,"(38.388259, -105.015915)",498611,4248894,
2,12,FREMONT,BEAVER CREEK ABOVE HIGHWAY 115 NEAR PENROSE,U.S. Geological Survey (Data Provider),BEAPENCO,07099060,Active,Stream,04/10/2019 02:15:00 PM,DISCHRG,,3.39,CFS,,http://waterdata.usgs.gov/nwis/uv?07099060,"(38.489166, -104.997483)",500219.5,4260091.2,User supplied
2,12,FREMONT,BEAVER CREEK ABOVE UPPER BEAVER CEMETARY NEAR PENROSE,U.S. Geological Survey (Data Provider),BEACEMCO,07099050,Active,Stream,04/10/2019 02:45:00 PM,DISCHRG,,13,CFS,,http://waterdata.usgs.gov/nwis/uv?07099050,"(38.561662, -105.021926)",498089.7,4268135.8,User supplied
2,12,FREMONT,"BEAVER PARK WATER, L STREET WEIR",Upper Arkansas Water Conservancy District (Data Provider),BVRWP3CO,29C,Active,Stream,10/15/2018 09:00:00 AM,DISCHRG,,3.71,CFS,,http://resources.uawcd.com/dcs_siteinfo.php#29C,"(38.452538, -104.996229)",500329,4256027,
2,12,FREMONT,BRUSH HOLLOW RESERVOIR,Upper Arkansas Water Conservancy District (Data Provider),BVRWP2CO,28c,Active,Reservoir,09/30/2018 12:00:00 AM,STORAGE,,3.19,AF,,http://resources.uawcd.com/dcs_siteinfo.php#28c,"(38.457646, -105.051519)",495505,4256595,
2,12,FREMONT,MINNEQUA CANAL,Co. Division of Water Resources,MINCANCO,,Active,Diversion,04/10/2019 02:45:00 PM,DISCHRG,1.36,76.5,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=MINCANCO&MTYPE=DISCHRG,"(38.413935, -105.159549)",486072.4,4251755,
2,12,TELLER,"FOURMILE CREEK BELOW CRIPPLE CREEK NEAR VICTOR,",U.S. Geological Survey (Data Provider),FOUVICCO,07096250,Active,Stream,04/10/2019 02:45:00 PM,DISCHRG,,13.2,CFS,,http://waterdata.usgs.gov/nwis/uv?07096250,"(38.663881, -105.228041)",480160.4,4279502.8,User supplied
2,12,TELLER,MT PISGAH OUTFLOW,Co. Division of Water Resources,PISOUTCO,,Active,Stream,04/10/2019 02:15:00 PM,DISCHRG,0.48,12.2,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=PISOUTCO&MTYPE=DISCHRG,"(38.792867, -105.27319)",476276.4,4293826.5,
2,12,TELLER,MT PISGAH RESERVOIR,Co. Division of Water Resources,PISRESCO,,Active,Reservoir,04/10/2019 02:15:00 PM,STORAGE,36.18,1473,AF,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=PISRESCO&MTYPE=STORAGE,"(38.793705, -105.273447)",476253.6,4293919,
2,12,TELLER,ROSEMONT RESERVOIR NEAR PUEBLO,City of Colorado Springs  (Station cooperator),ROMOCOCO,,Active,Reservoir,04/10/2019 02:30:00 PM,STORAGE,9643.93,1663,AF,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=ROMOCOCO&MTYPE=STORAGE,"(38.72772, -104.964346)",503100.4,4286562.5,User supplied
2,12,TELLER,SKAGUAY RESERVOIR,Co. Division of Water Resources,SKGRESCO,,Active,Reservoir,04/10/2019 02:30:00 PM,STORAGE,9080.19,2074,AF,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=SKGRESCO&MTYPE=STORAGE,"(38.688057, -105.051667)",495506.5,4282162.1,
2,12,TELLER,VICTOR BISON PARK RESERVOIR,Co. Division of Water Resources,VICBPRCO,,Active,Reservoir,04/10/2019 02:30:00 PM,STORAGE,9.36,349,AF,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=VICBPRCO&MTYPE=STORAGE,"(38.771891, -105.084462)",492662.9,4291467,
2,12,TELLER,VICTOR RESERVOIR NO 2,Co. Division of Water Resources,VICRESCO,,Active,Reservoir,04/10/2019 02:30:00 PM,STORAGE,19.1,123,AF,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=VICRESCO&MTYPE=STORAGE,"(38.77761, -105.090143)",492170,4292102,
2,13,CUSTER,DEWEESE RESERVOIR,Upper Arkansas Water Conservancy District (Data Provider),DEWRESCO,13C,Active,Reservoir,10/15/2018 08:00:00 AM,STORAGE,,1056,AF,,http://resources.uawcd.com/dcs_siteinfo.php#13C,"(38.209562, -105.448993)",460692,4229162,
2,13,CUSTER,GRAPE CREEK ABOVE WESTCLIFFE,Upper Arkansas Water Conservancy District (Data Provider),GRABWCCO,15C,Active,Stream,09/30/2018 12:00:00 AM,DISCHRG,,3.19,CFS,,http://resources.uawcd.com/dcs_siteinfo.php#15C,"(38.076346, -105.45837)",459798,4214385,
2,13,CUSTER,GRAPE CREEK BELOW DEWEESE RESERVOIR,Upper Arkansas Water Conservancy District (Data Provider),GRABDWCO,20C,Active,Stream,10/15/2018 08:00:00 AM,DISCHRG,,0.43,CFS,,http://resources.uawcd.com/dcs_siteinfo.php#20C,"(38.210041, -105.448516)",460734,4229215,
2,13,CUSTER,GRAPE CREEK NEAR WESTCLIFFE,Co. Division of Water Resources,GRAWESCO,07095000,Active,Stream,04/10/2019 02:15:00 PM,DISCHRG,0.6,10.7,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=GRAWESCO&MTYPE=DISCHRG,"(38.186141, -105.483891)",457648,4226575,
2,13,CUSTER,W A BELL DITCH NO 1,Co. Division of Water Resources,BELLN1CO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,0.01,0.01,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=BELLN1CO&MTYPE=DISCHRG,,456472,4219750,
2,13,CUSTER,W A BELL DITCH NO 2,Co. Division of Water Resources,BELLN3CO,,Active,Diversion,04/10/2019 02:45:00 PM,DISCHRG,0,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=BELLN3CO&MTYPE=DISCHRG,,455040,4219790,
2,13,FREMONT,TEXAS CREEK NEAR TEXAS CREEK,Upper Arkansas Water Conservancy District (Data Provider),TCCKTCCO,7C,Active,Stream,10/15/2018 08:00:00 AM,DISCHRG,,5.95,CFS,,http://resources.uawcd.com/dcs_siteinfo.php#7C,"(38.408628, -105.583736)",449035,4251316,
2,14,PUEBLO,ARKANSAS RIVER ABOVE PUEBLO,Co. Division of Water Resources,ARKPUECO,07099400,Active,Stream,04/10/2019 02:15:00 PM,DISCHRG,2.37,190,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=ARKPUECO&MTYPE=DISCHRG,"(38.271437, -104.718551)",524664,4235996,
2,14,PUEBLO,ARKANSAS RIVER AT MOFFAT STREET AT PUEBLO,U.S. Geological Survey (Data Provider),ARKMOFCO,07099970,Active,Stream,04/10/2019 02:45:00 PM,DISCHRG,,224,CFS,,http://waterdata.usgs.gov/nwis/uv?07099970,"(38.253614, -104.606085)",534465.3,4234027.9,User supplied
2,14,PUEBLO,"ARKANSAS RIVER AT NEPESTA BRIDGE NEAR NEPESTA, CO",Co. Division of Water Resources,ARKNEPCO,07117000,Active,Stream,04/10/2019 02:15:00 PM,DISCHRG,12.67,363,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=ARKNEPCO&MTYPE=DISCHRG,"(38.179351, -104.139372)",575377.9,4226063.5,
2,14,PUEBLO,ARKANSAS RIVER NEAR AVONDALE,U.S. Geological Survey (Data Provider),ARKAVOCO,07109500,Active,Stream,04/10/2019 02:45:00 PM,DISCHRG,,543,CFS,,http://waterdata.usgs.gov/nwis/uv?07109500,"(38.248058, -104.399136)",552576.2,4233508.8,User supplied
2,14,PUEBLO,ARKANSAS RIVER TRIBUTARY ABOVE HWY 227 AT PUEBLO,U.S. Geological Survey (Data Provider),ARK227CO,07099973,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,,6.26,CFS,,http://waterdata.usgs.gov/nwis/uv?07099973,"(38.253889, -104.595833)",535362.1,4234062.3,GPS
2,14,PUEBLO,BESSEMER DITCH,Bureau of Reclamation  (Station cooperator),BESDITCO,,Active,Diversion,04/10/2019 02:15:00 PM,DISCHRG,1.34,74.7,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=BESDITCO&MTYPE=DISCHRG,"(38.261559, -104.722121)",524310.7,4234871.5,
2,14,PUEBLO,COLORADO CANAL AT MILE 3.8 NEAR BOONE,Co. Division of Water Resources,COLCANCO,,Active,Diversion,04/10/2019 02:45:00 PM,DISCHRG,0.34,12.3,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=COLCANCO&MTYPE=DISCHRG,"(38.248796, -104.246185)",565960.5,4233688.5,User supplied
2,14,PUEBLO,HUERFANO RIVER BELOW HUERFANO VALLEY DAM NEAR UNDERCLIFFE,Co. Division of Water Resources,HUEBAMCO,07116000,Active,Stream,04/10/2019 02:45:00 PM,DISCHRG1,0.01,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=HUEBAMCO&MTYPE=DISCHRG1,"(38.001949, -104.468171)",546693.3,4206164,
2,14,PUEBLO,HUERFANO RIVER NEAR BOONE,U.S. Geological Survey (Data Provider),HUEBOOCO,07116500,Active,Stream,04/10/2019 02:45:00 PM,DISCHRG,,2.6,CFS,,http://waterdata.usgs.gov/nwis/uv?07116500,"(38.225002, -104.2608)",564701.4,4231038.1,User supplied
2,14,PUEBLO,HUERFANO-CUCHARAS DITCH,Co. Division of Water Resources,CUCHUECO,,Active,Diversion,04/10/2019 02:45:00 PM,DISCHRG2,-0.01,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CUCHUECO&MTYPE=DISCHRG2,"(38.003045, -104.467354)",546763.7,4206286.5,User supplied
2,14,PUEBLO,OXFORD FARMERS DITCH COMPANY,Co. Division of Water Resources,OXFDITCO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,0.78,31.4,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=OXFDITCO&MTYPE=DISCHRG,"(38.176684, -104.144358)",574943.8,4225764.5,User supplied
2,14,PUEBLO,ROCKY FORD HIGHLINE CANAL AT MILE 4.9 NEAR BOONE,Co. Division of Water Resources,RFHCANCO,,Active,Diversion,04/07/2019 11:15:00 AM,DISCHRG,1.54,115,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=RFHCANCO&MTYPE=DISCHRG,"(38.204741, -104.207487)",569387.7,4228827.5,User supplied
2,14,PUEBLO,SALT CREEK NEAR MOUTH BELOW PUEBLO,Co. Division of Water Resources,SALTMOCO,,Active,Stream,04/10/2019 02:45:00 PM,DISCHRG,1.26,57,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=SALTMOCO&MTYPE=DISCHRG,"(38.25679, -104.56172)",538345,4234398,
